customerID,phoneNumber,age,gender,planType,tenure,numDeviceOwned,numOfCalls,totalCallDuration,numOfSMS,dataUsage,prevMonthlyFee,totalFee,countOverduePayment,countBarSuspend,creditScore,applicationResult
78-5964189,486 519 6007,32,Female,Prepaid,101,1,16,8458.02,187,120.87,66.53,3188.73,1,2,39,0
91-9932545,418 453 0837,28,Female,Postpaid,101,1,108,21356.19,159,39.52,58.34,1412.21,2,1,50,0
12-4690744,321 630 9681,31,Female,Postpaid,102,1,165,20815.35,54,10.59,59.78,2404.87,1,2,27,0
68-5729811,793 949 7245,25,Female,Prepaid,102,1,10,16871.71,155,22.6,47.2,2689.59,,3,38,0
25-4521665,761 842 6026,39,Female,Postpaid,103,1,96,2926.44,84,50.38,71.48,2101.66,1,3,36,0
29-2186786,939 213 0578,35,Male,Prepaid,103,1,181,13481.64,124,146.38,68.14,3221.24,2,3,14,0
40-2773299,273 570 9086,34,Female,Prepaid,104,1,183,18958.66,159,57.98,82.88,221.82,3,2,25,0
73-4578164,354 740 6547,28,Female,Prepaid,104,1,44,5070.93,14,66.43,30.92,3233.49,1,2,22,0
98-7280810,736 117 5052,26,Male,Postpaid,104,1,101,25424.27,70,23.29,57.28,3574.96,2,3,7,0
70-5185829,361 988 5937,32,Male,Postpaid,104,1,195,22173.82,1,111.71,57.86,2049.04,,3,35,0
07-0729615,505 384 7735,21,Male,Postpaid,104,1,150,4735.97,186,15.73,41.93,1839.73,3,1,30,0
45-9838611,420 517 4366,25,Male,Postpaid,104,1,180,1850.21,11,198.19,100.67,2692.14,,3,24,0
93-7303118,567 507 0791,38,Female,Postpaid,105,1,2,13036.66,39,186.18,83.19,1234.8,,2,37,0
27-5099493,862 554 0894,32,Female,Postpaid,106,1,137,15265.65,200,88.72,97.31,3534.1,1,2,32,0
73-0092528,987 633 2083,33,Female,Postpaid,106,1,170,4444.45,126,169.03,87.6,1263.3,3,2,17,0
20-4600897,571 288 3211,31,Male,Postpaid,106,1,134,12772.08,190,102.49,33.21,421.76,2,2,12,0
36-6298140,870 847 8231,34,Female,Postpaid,106,1,33,24725.58,96,191.31,90.49,2174.18,1,3,11,0
92-2947298,198 271 3092,28,Female,Postpaid,106,1,109,7041.11,13,195.31,40.01,2826.57,3,,43,0
45-8046055,210 834 6124,36,Female,Postpaid,107,1,47,10041.07,189,88,90.7,3173.43,,2,32,0
37-3611470,537 129 3057,29,Female,Postpaid,108,1,167,2851.53,43,47.73,108.02,1489.89,1,2,28,0
05-8603723,235 835 9548,31,Female,Prepaid,108,1,132,21815.25,186,147.75,83.31,2648.22,,2,26,0
15-9977216,619 537 9380,27,Male,Postpaid,108,1,76,28371.26,107,121.28,86.84,3479.76,,2,22,0
60-5786411,359 150 9308,34,Female,Prepaid,108,1,34,11506.65,171,111.12,82.77,1627.1,1,3,14,0
17-5276176,418 631 9010,40,Female,Postpaid,108,1,9,23729.57,145,124.09,65.18,2360.87,2,2,14,0
12-3039133,592 776 8840,34,Male,Prepaid,109,1,185,5165.15,145,176.63,82.63,3534.26,3,,36,0
89-5822517,330 381 7192,35,Female,Postpaid,109,1,113,22664.26,107,178.34,48.65,2060.74,3,,27,0
20-2802207,532 737 1315,31,Male,Postpaid,109,1,66,12873.8,37,190.88,57.2,1130.59,1,3,22,0
93-3122167,530 541 3865,28,Female,Postpaid,109,1,164,23710.14,190,62.92,75.51,2519.51,1,3,16,0
84-3891152,849 890 6663,33,Male,Postpaid,109,1,91,12328.99,126,136.55,70.05,389,,3,25,0
72-0204807,969 631 1312,32,Female,Prepaid,110,1,45,29462.43,125,137.76,73.41,1184.45,,3,33,0
19-9212395,229 627 0194,40,Female,Postpaid,110,1,38,28661.57,93,141.74,47.5,3033.58,3,3,8,0
54-0895138,745 982 1700,32,Male,Postpaid,110,1,59,12849.2,100,181.71,72.26,612.65,1,2,18,0
92-9175141,435 424 8882,27,Female,Postpaid,111,1,168,6840.63,134,63.32,30.29,2914.14,3,2,30,0
53-3766520,683 314 7187,40,Male,Prepaid,111,1,77,27091.01,46,76.42,88.88,1022.89,1,2,27,0
40-1045227,107 131 1191,22,Female,Postpaid,111,1,161,27230.86,80,176.14,63.8,520.42,2,2,25,0
77-5148439,403 781 6898,40,Male,Postpaid,112,1,61,23202.9,65,27.19,91.75,486.84,3,2,20,0
42-4764625,474 847 5299,20,Male,Postpaid,113,1,72,2345.47,175,197.18,58.81,2032.01,2,3,17,0
75-2868621,475 456 1420,31,Female,Postpaid,113,1,3,954.55,136,101.63,45.52,2219.26,2,,33,0
53-0866747,523 258 5093,24,Male,Prepaid,113,1,106,27431.56,8,152.85,95.28,1274.06,,2,29,0
62-8737165,146 424 2563,28,Female,Postpaid,113,1,188,25251.54,147,27.53,71.39,740.8,1,3,13,0
55-6252530,708 606 5213,22,Female,Postpaid,114,1,200,26641.49,74,61.16,72.73,513.83,2,3,27,0
82-1291104,761 929 7806,29,Female,Postpaid,114,1,113,2400.39,183,199.63,100.2,1069.63,3,2,21,0
00-2539280,991 391 1881,25,Female,Postpaid,115,1,173,7794.79,27,40.91,71.57,538.29,2,3,17,0
87-7404942,365 648 6640,22,Male,Postpaid,115,1,129,6561.82,121,168.83,32.09,1846.76,2,2,26,0
87-6346281,607 642 9702,40,Female,Prepaid,115,1,13,10515.24,160,8.49,32.95,899.19,2,1,37,0
14-4850391,191 282 5045,25,Female,Prepaid,115,1,194,2146.58,122,119.21,81.63,3091.06,,3,17,0
51-9696120,134 913 7733,28,Male,Postpaid,115,1,10,26193.7,176,46.09,69.67,2011.66,3,3,1,0
89-9419880,712 388 8862,36,Male,Postpaid,115,1,38,27583.85,184,183.52,80.31,1170.71,,,50,0
20-2857918,917 380 8245,25,Female,Postpaid,116,1,179,18221.22,40,79.47,54.78,2418.77,,2,33,0
80-8389638,816 905 2889,37,Male,Postpaid,116,1,142,21526.8,126,190.53,70.26,2060,,3,14,0
39-0253310,426 999 8803,20,Male,Prepaid,116,1,22,1471.76,127,78.06,49.34,336.01,3,,43,0
16-4961860,926 849 7328,40,Female,Prepaid,117,1,53,17010.02,168,24.68,43.92,2915.57,,2,32,0
53-5047319,452 786 7941,35,Female,Postpaid,117,1,109,27366.52,76,30.69,62.28,184.82,1,3,20,0
15-9229078,986 497 4627,23,Male,Postpaid,117,1,45,3567.59,195,90.86,100.61,1623.01,3,2,19,0
70-0939548,715 445 1371,35,Male,Postpaid,117,1,27,4765.7,83,191.65,47.46,2936.52,2,2,31,0
96-3308638,722 525 3815,35,Female,Prepaid,118,1,166,5434.92,186,75.22,36.69,1201.17,,3,39,0
55-3289843,327 825 0243,37,Male,Prepaid,118,1,151,22149.91,23,139.58,82.33,2917.64,3,,46,0
86-3584671,872 186 5313,31,Male,Prepaid,118,1,103,18621.14,33,17.02,66.12,109.12,2,3,12,0
71-3906733,140 869 6415,37,Male,Postpaid,118,1,144,14821.28,183,193.32,33.92,2615.33,1,2,26,0
80-7338488,215 418 1685,24,Female,Postpaid,119,1,105,22752.03,28,155.63,45.42,1580.72,1,1,50,0
97-4670098,240 605 7940,33,Female,Postpaid,119,1,81,2983.32,77,168.19,67.27,1572.76,,3,28,0
44-5454544,685 436 4051,32,Male,Prepaid,119,1,45,29098.19,91,74.18,59.23,466.62,3,1,34,0
54-4407287,533 435 5467,37,Male,Postpaid,1,1,8,23.5,32,45.8,101.58,101.58,3,1,1,0
93-0662076,366 158 3073,27,Female,Postpaid,2,1,7,27729.63,95,44.53,42.32,3011.81,2,,27,0
76-8329081,129 771 8624,33,Female,Prepaid,2,1,88,22614.58,117,104.29,83.89,2408.54,3,,22,0
23-8251893,713 868 8085,46,Male,Postpaid,2,1,17,12607.89,63,82.27,108.34,1333.93,3,,31,0
90-9259842,103 856 0839,31,Male,Postpaid,2,1,154,11934,152,120.09,52.19,1860.13,2,1,34,0
63-7746066,888 786 0824,27,Female,Postpaid,3,1,8,2257.13,57,77.23,43.23,2275.28,3,,49,0
99-1536713,625 404 3875,38,Female,Postpaid,3,1,48,22160.89,9,191.43,107.22,3308.34,,1,4,0
78-1658151,525 624 0880,41,Female,Prepaid,3,1,74,13017.43,145,105.45,54.62,2775.37,3,3,43,0
06-9502538,624 489 9426,24,Female,Prepaid,3,1,78,8634.07,91,102.14,42.38,2969.38,,3,23,0
34-5929399,290 708 7051,41,Male,Postpaid,4,1,16,765.96,49,107.62,73.32,1669.41,1,1,49,0
01-8561570,417 767 0581,44,Male,Prepaid,5,1,38,19248.14,172,79.67,79.4,1824.49,,,5,0
96-0012991,336 779 6496,23,Male,Prepaid,5,1,167,3898.24,86,4.56,76.64,3076.96,,,23,0
62-9355402,414 927 3466,22,Male,Postpaid,5,1,57,9268.98,11,176.65,94.69,1098.94,,,29,0
64-1374585,909 194 8406,22,Female,Postpaid,5,1,161,17280.24,126,3.28,30.41,1907.78,,1,34,0
06-8479604,195 199 7754,44,Male,Postpaid,7,1,198,2965.5,27,156.02,107.74,1907.87,1,,26,0
85-2411834,102 728 1519,24,Female,Prepaid,8,1,164,3461.69,10,116.3,95.84,2971.73,,1,6,0
30-2207611,713 749 5361,37,Female,Postpaid,10,1,6,8743.28,70,196.67,89.44,908.08,,,18,0
54-6967958,621 662 5188,37,Female,Postpaid,10,1,194,8378.4,111,177.87,88.48,2603.52,3,,38,0
36-8207507,273 176 1491,29,Male,Prepaid,11,1,117,17780.59,58,199,35.65,2100.23,,1,13,0
46-1014085,235 426 3615,34,Male,Postpaid,11,1,17,14253.7,120,152.7,60.07,1517.12,1,,7,0
38-8402403,880 129 5338,34,Male,Postpaid,12,1,11,13962.54,111,178.89,34.57,2415.74,1,3,24,0
37-2901353,492 989 9511,35,Female,Postpaid,14,1,137,17841.29,20,75.68,92.16,2270.65,2,1,22,0
75-7651166,564 554 2604,33,Male,Prepaid,14,1,179,10867.35,40,35.29,33.4,1455.36,2,1,4,0
19-4056711,660 134 4857,45,Female,Postpaid,15,1,104,15284.55,19,179.69,68.77,2277.95,,1,50,0
07-4932720,386 100 4528,43,Female,Prepaid,15,1,72,20840.2,16,67.53,84.33,3007.39,,3,21,0
36-8601752,102 895 6383,50,Female,Prepaid,16,1,198,6348.77,122,19.55,96.12,2949.66,2,1,39,0
02-6883676,843 945 3014,22,Female,Postpaid,16,1,42,20297.01,144,154.39,97.97,2649.39,3,,10,0
29-6517967,396 201 6124,23,Female,Postpaid,16,1,2,15198.38,185,110.06,80.02,3259.01,,,10,0
47-3020567,626 328 7778,32,Male,Prepaid,16,1,55,20772.84,54,121.62,42.46,2692.02,,3,15,0
35-5185797,804 824 3271,50,Female,Postpaid,17,1,92,17288.23,21,144.65,103.56,1666.43,1,1,18,0
22-1808931,674 320 9025,35,Female,Postpaid,17,1,145,23164.14,175,70.7,75.62,472.5,3,1,31,0
18-7949274,195 629 9945,25,Female,Prepaid,19,1,10,17139.49,2,35.18,44.92,2275.1,1,1,20,0
19-0725979,681 467 9212,25,Female,Postpaid,20,1,120,3080.63,67,141.7,109.15,1349.82,,3,47,0
54-7081999,231 898 9852,21,Female,Prepaid,20,1,56,27086.83,32,98.21,86.74,1252.97,1,2,19,0
90-6373748,940 215 4532,44,Male,Postpaid,20,1,5,29461.66,108,58.89,94.97,1312.79,,,41,0
78-9576210,435 305 5208,22,Male,Prepaid,22,1,124,19964.66,13,198.94,45.58,3171.43,2,,35,0
51-1308099,518 255 4361,32,Male,Postpaid,23,1,173,4806.19,156,78.14,59.5,1742.42,3,,21,0
60-6550995,783 512 3275,27,Male,Postpaid,23,1,153,18658.54,82,121.37,109.88,1128.53,,,1,0
24-4370530,362 779 5083,46,Male,Prepaid,25,1,57,19296.17,59,3.05,84.6,3048.76,3,,44,0
78-9509295,171 587 5432,22,Male,Postpaid,25,1,14,29511.66,57,181.6,107.57,726.82,,3,31,0
69-5400180,920 162 0187,37,Female,Prepaid,29,1,159,21402.02,123,139.48,109.87,1597.38,3,,34,0
13-5222772,713 531 4925,30,Male,Postpaid,30,1,150,19536.01,91,57.24,95.75,701.58,3,1,22,0
98-9204803,634 937 5602,22,Male,Postpaid,35,1,147,13011.17,32,42.88,84.25,190.79,,2,19,0
80-6812358,270 918 9764,48,Male,Postpaid,41,1,10,13919.99,98,36.29,85.44,3496.55,,3,14,0
03-0906643,525 414 8351,37,Female,Postpaid,44,1,3,2608.14,10,160.23,45.32,2658.52,,3,16,0
55-7333719,268 856 3238,41,Female,Postpaid,54,1,131,3123.44,7,102.39,55.65,2688.47,2,3,17,0
66-8880489,438 469 9677,24,Male,Prepaid,55,1,48,3790.66,79,92.45,36.3,142.32,3,,38,0
13-4973281,753 621 7760,50,Female,Postpaid,55,1,1,7775.01,195,114.27,53.53,411.72,2,1,20,0
28-1671728,589 931 1646,37,Male,Postpaid,55,1,94,19836.03,69,72.35,32.72,2159.84,3,2,11,0
48-5710229,758 654 7901,33,Male,Postpaid,56,1,140,5793.38,131,33.98,42.5,1258.06,3,1,25,0
28-3942329,771 960 4011,34,Male,Postpaid,57,1,54,14748.02,179,47.84,94.56,702.89,3,,48,0
74-1821365,765 270 0506,49,Female,Postpaid,58,1,92,20411.9,123,36.28,107.5,1527.05,3,3,12,0
45-5545932,336 506 9243,21,Male,Postpaid,60,1,15,8617.06,132,86.44,38.1,1128.5,3,1,37,0
73-9760777,301 102 2860,22,Female,Postpaid,61,1,193,26510.71,99,78.43,71.62,1852.69,2,3,24,0
78-7993339,235 562 9404,48,Male,Postpaid,64,1,184,3014.75,129,143.43,35.08,1008.22,3,,33,0
18-0212133,532 201 0493,37,Female,Prepaid,66,1,199,18806.5,121,57.97,105.84,1843.3,3,,40,0
86-8632186,256 287 9362,40,Male,Postpaid,69,1,20,105.29,54,162.48,99.99,1490.96,3,3,13,0
94-0642132,988 589 5056,44,Male,Postpaid,74,1,92,24944.39,159,132.58,46.34,1599.76,3,,38,0
26-6484593,817 339 4038,39,Female,Prepaid,74,1,178,14269.78,167,7.9,52.76,3496.39,3,2,8,0
60-5500060,467 451 9575,34,Male,Postpaid,74,1,120,16136.54,148,35.64,91.06,3012.69,,3,15,0
72-5168551,205 440 0804,50,Female,Postpaid,76,1,197,16348.47,37,29.49,80.09,1397.19,,3,19,0
73-8346650,714 580 4930,49,Male,Prepaid,87,1,12,4179.49,103,182.75,81.78,2977.43,3,,45,0
18-5683609,810 537 3076,31,Male,Postpaid,88,1,126,18105.86,92,43,52.23,1398.8,,2,40,0
57-5660429,919 471 6228,46,Male,Prepaid,92,1,179,14142.68,164,116.95,78.08,1219.14,2,2,17,0
78-7307280,751 602 0420,32,Male,Prepaid,94,1,128,14229.94,39,148.61,83.12,789.96,3,,43,0
54-8694329,931 112 7056,35,Male,Prepaid,94,1,183,23715.79,112,48.66,74.06,2599.79,3,,30,0
83-5040216,765 118 1351,38,Male,Prepaid,95,1,104,25898.07,185,164.77,36.29,1612.84,2,3,24,0
56-0938243,569 129 6761,30,Female,Postpaid,95,1,76,5073.57,12,4.96,37.04,2970.57,,3,33,0
01-5316763,373 322 7757,28,Female,Prepaid,96,1,142,5325.34,97,60.23,91.92,1931.47,,3,19,0
62-5450608,545 714 2702,39,Female,Prepaid,99,1,160,16301.49,197,106.16,99.06,2237.21,3,1,40,0
00-5274520,271 813 0736,22,Female,Postpaid,101,1,81,23143.76,41,13.99,93.31,2270,2,2,27,0
00-0161436,478 463 2885,48,Female,Postpaid,103,1,144,17210.68,30,24.03,48.15,1658.97,3,3,16,0
23-4129041,382 101 4746,38,Male,Postpaid,104,1,103,6631.86,191,77.94,92.45,1767.85,3,,45,0
17-2840087,932 102 6988,24,Female,Postpaid,106,1,55,1157.93,25,44.86,55.34,972.11,,3,28,0
36-3981931,336 894 6723,28,Male,Postpaid,107,1,89,605.06,145,100.01,109.66,473.65,,2,16,0
05-2387947,193 340 6046,22,Male,Postpaid,112,1,130,19134.76,49,96.16,82.17,1227.26,,2,36,0
71-8121970,433 952 3762,40,Male,Prepaid,114,1,63,8423.62,28,131.8,61.22,3131.54,2,2,23,0
86-4825498,598 575 8712,44,Male,Postpaid,119,1,140,9944.82,1,20.61,59.73,687.4,,3,36,0
90-0810563,614 145 6237,24,Female,Postpaid,122,1,70,9374.6,187,110.96,60.08,1946.36,3,1,42,0
36-5177899,420 715 7646,48,Male,Prepaid,125,1,200,25977.99,198,149.32,109.69,1225.98,3,2,31,0
22-0259041,180 652 7880,31,Female,Postpaid,125,1,173,27675.7,145,46.6,57.85,3404.37,3,,40,0
84-1646711,945 831 0886,46,Female,Prepaid,127,1,151,4308.87,113,36.31,61.5,1875.69,,3,6,0
70-8166605,939 229 2111,29,Female,Postpaid,128,1,159,17392.38,109,45.01,56.21,557.94,,3,13,0
15-0610899,300 222 7672,33,Female,Prepaid,131,1,156,6882.39,109,23.34,93.71,471.87,1,3,23,0
59-3213462,583 354 7943,37,Male,Postpaid,132,1,125,20028.4,27,12.01,51.11,2364.94,,3,14,0
23-0143082,171 934 3899,27,Male,Postpaid,135,1,58,7958.49,26,98.87,35.28,2006.03,,3,25,0
92-8789717,268 399 5405,34,Male,Postpaid,138,1,192,8697.66,67,54.39,80.58,1093.45,2,3,19,0
41-1742323,811 126 5854,35,Female,Prepaid,145,1,83,20992.55,100,169.51,58.61,543.11,,2,25,0
72-6233618,568 760 6830,25,Female,Postpaid,157,1,196,28999.11,111,42.91,90.92,2668.21,3,,41,0
48-2927586,300 366 7697,24,Female,Postpaid,157,1,69,26159.12,13,39.48,42.19,3562.51,2,2,30,0
91-3522485,566 224 6880,22,Male,Postpaid,158,1,5,5190.81,44,142.36,49.99,1986.37,3,,47,0
12-7261133,293 140 0741,43,Male,Postpaid,162,1,77,13377.38,160,187.02,99.52,1380.32,,2,26,0
94-8878587,454 529 5381,46,Female,Postpaid,163,1,155,29257.62,116,190.82,54.05,612.16,3,,16,0
99-8561382,841 329 2691,24,Male,Postpaid,175,1,193,26983.32,143,32,99.76,2969.99,1,3,23,0
90-3756967,713 731 0521,25,Female,Prepaid,177,1,66,14322.48,78,33.17,93.27,670.47,3,,33,0
41-3635662,151 453 4252,27,Female,Prepaid,177,1,56,6180.48,108,56.96,99.31,2235.24,2,3,17,0
35-8905973,802 619 6954,28,Male,Prepaid,180,1,159,29985.84,132,116.46,65.53,1761.23,1,2,30,0
04-1377881,383 677 4878,33,Female,Postpaid,181,1,27,24161.68,143,191.92,76.61,3000.59,3,,36,0
29-3842069,708 262 9624,31,Female,Postpaid,183,1,176,15508.97,5,82.55,56.45,2214.63,3,3,6,0
44-3580417,834 102 6830,49,Male,Postpaid,185,1,112,18171.47,152,188.93,67.83,2205.43,3,3,15,0
50-6345110,949 774 1947,45,Female,Postpaid,185,1,181,15594.36,190,167.17,86.12,3294.55,3,,36,0
15-5816704,481 870 9091,26,Male,Postpaid,186,1,180,26951.47,22,114.58,67.62,3304.4,3,,43,0
95-1249396,856 516 1146,45,Male,Postpaid,188,1,13,9236.21,39,128.96,88.81,1993.65,2,2,14,0
03-3244329,305 687 8283,48,Female,Postpaid,189,1,82,84.36,195,63.74,38.89,1272.11,,2,23,0
07-2496006,293 574 2787,48,Male,Prepaid,190,1,9,13054.66,27,142.82,61.61,669.2,3,,36,0
62-9555967,566 136 4335,47,Female,Postpaid,190,1,9,2093.85,185,89.56,107.07,1200.51,,2,27,0
96-7300630,871 220 9950,25,Male,Postpaid,191,1,149,26582.93,1,132.72,95.96,2157.15,1,2,36,0
17-3496794,675 973 8182,46,Male,Prepaid,193,1,110,29866.62,144,35.06,78.68,2740.12,,2,41,0
29-2821450,134 276 5093,33,Male,Postpaid,195,1,112,14260.16,21,190.15,102.77,3190.85,,,93,0
48-0634833,435 775 8921,49,Female,Postpaid,199,1,62,23644.17,85,162.36,49.05,3071.85,3,,43,0
80-3588586,183 617 2212,46,Male,Postpaid,1,3,,,,,42.77,,,2,43,0
19-4320484,468 313 1737,45,Male,Postpaid,1,3,,,,,100.21,,,3,31,0
34-6408227,992 341 4708,42,Male,Postpaid,2,3,92,11988.07,25,87.49,68.31,171.07,1,3,10,0
38-0392694,402 755 7368,37,Male,Postpaid,2,3,155,3452.08,152,110.79,104.49,2521.4,,,28,0
80-3405482,263 548 2494,23,Female,Postpaid,2,3,22,16639.26,107,129.57,99.27,1128.99,1,,20,0
04-8076983,970 886 1003,25,Male,Postpaid,2,3,59,28631.66,87,164.15,76.15,2449.28,1,,17,0
87-6359933,937 222 4778,33,Male,Postpaid,2,3,156,18674.5,142,73.62,43.71,3555.98,1,,4,0
80-0594110,101 357 8722,20,Male,Postpaid,2,3,13,10879.07,195,188.97,83.72,2936.23,,1,41,0
65-5314892,496 225 2532,48,Male,Postpaid,2,3,99,7123.81,35,71.6,68.34,1577.26,,1,47,0
37-3033563,202 559 3765,40,Female,Postpaid,2,3,162,14264.46,28,25.95,40.09,1988.02,3,2,3,0
89-3250557,287 165 9246,41,Female,Postpaid,3,3,101,18346.76,140,169.17,56.52,3105.37,1,,23,0
07-0614290,276 512 3900,26,Male,Postpaid,3,3,124,26970.46,43,90.25,105.33,822.66,2,,35,0
97-8717480,286 254 2348,32,Male,Postpaid,3,3,117,26887.99,11,41.52,76.16,2544.89,,,21,0
42-4119528,645 548 2366,30,Male,Postpaid,3,3,69,1575.29,16,104.79,106.3,305.93,1,,40,0
53-1190739,334 269 9225,49,Male,Postpaid,4,3,67,5616.71,158,17.39,51.97,2566.54,1,,8,0
85-2232352,436 784 0260,26,Male,Prepaid,4,3,133,4702.35,141,81.61,73.3,1959.56,1,,24,0
69-6662684,872 535 5747,44,Male,Postpaid,4,3,161,13418.69,195,197.35,70.95,1058.06,,,27,0
27-4721019,436 535 7021,37,Male,Postpaid,4,3,15,6234.02,105,75.81,60.96,150.75,2,,42,0
39-2183849,261 226 2222,45,Male,Postpaid,4,3,198,19369.14,29,87.59,41.73,1023.32,1,1,49,0
19-6748509,459 885 4731,35,Female,Postpaid,4,3,79,23295.22,43,184.34,94.13,2823.57,,,47,0
19-7791534,509 528 6884,24,Female,Postpaid,4,3,118,7831.22,56,37.88,97.06,2530.75,,,36,0
63-8053001,517 172 8253,33,Female,Prepaid,4,3,72,24564.08,54,45.54,76.64,2455.82,,1,7,0
92-6474679,406 102 2056,24,Female,Postpaid,5,3,23,20920.26,20,94.63,67.75,3289.53,,,46,0
84-4980453,564 802 4604,47,Male,Postpaid,5,3,25,3212.46,148,149.76,55.05,2922.3,,,32,0
45-5377290,285 404 8257,23,Female,Postpaid,6,3,123,12609.36,22,154.75,32.89,1742.28,,,48,0
38-6788733,986 242 6535,45,Male,Postpaid,6,3,143,11338.15,121,93.07,56.87,1923.31,,,8,0
50-9561300,769 557 4785,43,Male,Postpaid,6,3,78,2205.67,150,177.2,83.64,1288.21,3,,3,0
02-8235986,416 752 5197,39,Female,Postpaid,6,3,9,21294.82,98,89.17,60.9,468.15,,,14,0
33-0421460,202 926 6812,40,Female,Postpaid,6,3,115,12355.75,196,151.03,46.23,1622.02,,3,50,0
29-5532186,284 410 2445,50,Male,Postpaid,6,3,147,28840.82,185,166.07,59.4,204.74,,,35,0
88-1172390,635 356 0253,42,Male,Prepaid,7,3,56,10766.18,10,164.57,68.56,553.01,1,2,38,0
34-4991867,178 225 5298,29,Female,Prepaid,7,3,39,6620.01,103,105.24,66.99,1357.94,,,42,0
99-5972303,943 413 0145,35,Female,Postpaid,7,3,108,10622.21,171,33.92,85.18,1396.46,,,38,0
36-8926607,729 646 1382,44,Female,Postpaid,7,3,33,12744.99,72,147.21,101.17,726.86,1,1,18,0
92-6878725,581 643 9362,25,Male,Postpaid,8,3,71,4841.95,24,14.95,104.87,968.02,1,2,23,0
49-4052936,101 293 1535,44,Male,Postpaid,10,3,140,29291.61,191,180.78,107.99,3272.18,3,,31,0
42-0086682,743 922 6192,37,Female,Prepaid,10,3,39,11983.54,134,150.01,65.75,2830.63,,1,28,0
04-5404547,237 630 8962,45,Male,Prepaid,10,3,156,13283.64,38,167.53,75.39,2484.45,2,,35,0
58-3960362,584 607 1806,32,Female,Postpaid,11,3,65,10590.52,122,66.95,75.05,3578.01,,,8,0
50-1169116,348 376 8598,23,Female,Postpaid,11,3,1,25294.68,12,190.3,109.08,2255.64,,,31,0
92-7486428,929 256 1534,28,Male,Postpaid,12,3,137,6713.66,56,184.18,57.8,2988.9,2,1,24,0
75-3740876,309 135 0987,28,Male,Postpaid,12,3,90,6185.94,93,154.29,37.08,1166.49,3,,48,0
61-8416246,405 349 6024,21,Male,Postpaid,13,3,145,15838.82,70,131.26,64.5,3217.44,,,1,0
49-3942612,830 142 6961,30,Female,Postpaid,13,3,13,11956.35,154,106.43,75.13,2053.99,,,41,0
46-4503590,844 722 6017,47,Male,Postpaid,14,3,165,26623.67,5,84.11,101.53,2543.8,,,13,0
84-5798263,553 358 1518,25,Female,Postpaid,14,3,113,24106.33,14,134.02,94.57,3393.64,1,,42,0
35-2364026,300 846 5418,22,Male,Postpaid,14,3,9,7855.72,181,83.7,105.24,1595.04,,,12,0
79-0332585,581 106 1740,43,Male,Postpaid,14,3,167,24930.43,195,13.38,44.34,225.6,,,25,0
42-6787090,348 906 7228,22,Female,Prepaid,14,3,33,29707.94,115,174.52,102.82,1026.39,,,16,0
96-2048147,269 496 2144,35,Male,Postpaid,15,3,106,22149.06,156,89.67,63.86,1115.06,,,35,0
58-6015608,685 722 6171,26,Male,Postpaid,15,3,84,11982,30,150.02,106.85,967.74,,1,21,0
76-1086025,807 132 0789,27,Female,Postpaid,16,3,27,10612.66,119,147.81,102.9,3525.07,1,1,16,0
43-4200867,545 508 0274,24,Male,Postpaid,17,3,153,26962.31,47,27.26,33.96,889.83,1,,25,0
58-1254705,854 588 6919,30,Male,Postpaid,17,3,49,8674.23,41,72.2,98.91,1168.08,1,,6,0
44-6090478,646 353 8912,39,Male,Postpaid,17,3,118,24711.13,65,52.55,36.26,3085.91,,,43,0
25-6683114,908 421 6712,34,Female,Postpaid,17,3,115,17120.16,22,22.28,30.7,1852.35,3,,5,0
91-9793537,837 344 7421,34,Female,Prepaid,17,3,185,19074.03,199,182.43,56.48,1447.09,,,2,0
22-8324415,174 306 8158,49,Female,Postpaid,18,3,67,5656.01,113,186.25,44.04,326.61,2,3,22,0
86-9478367,605 448 2461,47,Female,Postpaid,18,3,190,24691.81,8,187.43,39.44,2937.49,2,,17,0
80-5200424,418 910 4265,42,Male,Postpaid,18,3,77,19070.9,2,36.68,85.67,1694.82,1,3,39,0
65-5530218,981 570 4927,20,Female,Postpaid,18,3,110,18703.48,192,157.28,99.64,80.38,,,31,0
00-4834769,663 103 5414,26,Male,Prepaid,19,3,171,4615.23,54,76.49,83.71,1533.35,,,14,0
86-6488381,732 584 1078,28,Male,Prepaid,19,3,10,29157.85,86,2.75,46.76,1814.19,,,41,0
77-5250239,570 299 8995,47,Female,Postpaid,19,3,179,20485.45,195,97.95,89.63,47.15,3,1,11,0
58-4446957,181 671 5733,47,Male,Postpaid,19,3,41,17254.23,16,68.95,46.6,3412.73,,,17,0
96-9011979,965 289 8140,25,Female,Postpaid,19,3,133,23019.39,112,151.58,63.31,549.67,,3,21,0
44-7937118,159 726 7157,26,Male,Postpaid,20,3,101,24655.55,37,86.18,70.55,1833.05,1,1,2,0
52-3079823,577 897 1252,21,Female,Postpaid,21,3,4,9220,180,49.67,83.23,596.38,1,,15,0
19-0785016,699 904 9097,44,Female,Postpaid,21,3,175,1271.67,19,160.01,51.92,2336.23,,1,50,0
36-1783091,246 207 7322,43,Female,Prepaid,21,3,143,25393.07,170,97.97,40.9,1164.84,,,46,0
72-9953759,974 279 4333,43,Female,Postpaid,22,3,23,117.65,126,71.11,107.28,3514.97,2,,14,0
95-5647214,474 802 2816,30,Male,Postpaid,22,3,69,1155.86,69,118.66,72.91,3119.13,2,,19,0
